MOVIE_NAME,GENRE,RATINGS,VOTING_COUNTS,DURATION
Love at First Lie,ROMANCE,4.4,38.0,107
Honeymoon Express,ROMANCE,6.8,2100.0,118
Our Church Thinks We're Dating,ROMANCE,7.5,59.0,102
Morena,ROMANCE,5.5,119.0,106
The Umbrella Fairy,ROMANCE,5.7,60.0,95
Royal Runaways,ROMANCE,8.2,37.0,0
Timing,ROMANCE,7.7,64.0,138
Der Junge dem die Welt gehört,ROMANCE,7.9,77.0,96
Pranaya Godari,ROMANCE,7.8,2400.0,148
Kaaduvetty,ROMANCE,3.2,148.0,157
Alaap,ROMANCE,6.1,116.0,145
Ienai Himitsu,ROMANCE,6.7,71.0,115
The Little Things,ROMANCE,7.7,42.0,90
Juni,ROMANCE,7.3,225.0,138
Palasher Biye,ROMANCE,6.6,48.0,99
Lula Leblanc,ROMANCE,6.7,43.0,96
Every You Every Me,ROMANCE,6.5,145.0,108
The Choice,ROMANCE,9.5,8.0,40
The Christmas Brew,ROMANCE,5.4,154.0,89
Daghabaaz Dil,ROMANCE,6.6,72.0,123
Raju Gari Ammayi Naidu Gari Abbayi,ROMANCE,8.2,3100.0,158
Greytown Girl,ROMANCE,4.7,18.0,120
Mendung tanpo udan,ROMANCE,6.2,25.0,101
"Step Back, Doors Closing",ROMANCE,9.0,41.0,98
Amo-te Imenso,ROMANCE,5.8,88.0,87
Puang Bos!,ROMANCE,8.2,11.0,100
Ai zuo dai,ROMANCE,6.0,51.0,78
Teriyaan Meriyaan Hera Pheriyan,ROMANCE,6.7,75.0,125
Soft Love,ROMANCE,6.6,37.0,114
Allahr Vres,ROMANCE,8.2,18.0,135
SottoCoperta,ROMANCE,7.6,83.0,96
Lyod 3,ROMANCE,6.0,309.0,134
Maunam,ROMANCE,8.5,46.0,106
Bedtime Stories: Tales of Love and Hate,ROMANCE,7.7,15.0,65
Amaltash,ROMANCE,8.1,152.0,113
Jaunt,ROMANCE,8.7,8.0,78
Neath's Love Story,ROMANCE,7.6,52.0,106
iKHlaas,ROMANCE,8.1,17.0,50
Last Song for You,ROMANCE,7.2,101.0,106
A Fragile Flower,ROMANCE,7.8,1600.0,96
Forget Me Not,ROMANCE,6.5,146.0,89
Ayo Balikan,ROMANCE,7.0,29.0,86
My Zombabe,ROMANCE,4.8,92.0,105
The Gift That Gives,ROMANCE,5.9,69.0,81
Royal Façade,ROMANCE,8.5,58.0,95
I Love You 2,ROMANCE,8.1,174.0,160
Adam i Eva,ROMANCE,5.1,96.0,95
Elle & lui & le reste du monde,ROMANCE,5.8,114.0,85
Kailasa Kasidre,ROMANCE,5.7,1000.0,124
Hope's Hollywood Christmas,ROMANCE,8.9,30.0,90
Kanni,ROMANCE,8.3,153.0,122
Ye xiao nü sheng,ROMANCE,7.1,50.0,110
Listy do M. Pozegnania i powroty,ROMANCE,6.0,332.0,123
Katlaa Curry,ROMANCE,9.4,26.0,110
The Mercedes Story: A Troubled Soul,ROMANCE,7.6,21.0,128
Tauba Tera Jalwa,ROMANCE,5.8,16.0,130
For Regn,ROMANCE,3.8,565.0,140
#OOTD: Outfit of the Designer,ROMANCE,5.6,47.0,107
Cedric & Alysia,ROMANCE,5.3,52.0,84
Happiness,ROMANCE,5.3,16.0,118
Undying,ROMANCE,6.7,14.0,26
Abhi,ROMANCE,8.1,46.0,135
Ravikula Raghurama,ROMANCE,8.0,2100.0,111
Tilottoma,ROMANCE,8.2,27.0,98
Dr. Jason II - Lights & Shadows,ROMANCE,4.9,331.0,62
Surjo,ROMANCE,7.8,14.0,155
Dukkhito,ROMANCE,7.4,70.0,29
The Perfect Him,ROMANCE,5.1,20.0,90
Video Vision,ROMANCE,5.8,20.0,78
Penguin Girl,ROMANCE,6.3,17.0,98
Wrooklyn Zoo,ROMANCE,5.4,143.0,129
Eating Me Up,ROMANCE,8.1,296.0,104
Dhaaak,ROMANCE,8.6,24.0,128
Advent,ROMANCE,7.5,6.0,119
Khoka Bhai Tama Pain: A Song Epic,ROMANCE,8.8,158.0,153
Unarvugal Thodarkadhai,ROMANCE,6.4,53.0,111
Because I Love Bad Weather,ROMANCE,6.1,148.0,100
Eksie Perfeksie,ROMANCE,6.4,22.0,103
Roman Peony,ROMANCE,8.2,10.0,132
Buzzy Noise,ROMANCE,6.0,60.0,119
Konjam Pesinaal Yenna,ROMANCE,7.1,67.0,112
Cinta Dari Timor,ROMANCE,5.3,24.0,82
Apsara,ROMANCE,7.1,33.0,150
Booking,ROMANCE,7.6,67.0,29
Fragments of Us,ROMANCE,7.2,12.0,49
Love in the Time of Corona,ROMANCE,4.2,99.0,100
Haunted Happy Hour,ROMANCE,7.9,17.0,89
Suchana,ROMANCE,8.7,511.0,90
Zyat,ROMANCE,4.3,113.0,80
Guxim,ROMANCE,7.2,37.0,75
Muzhchina i zhenshchina,ROMANCE,5.3,32.0,116
Mehabooba,ROMANCE,7.0,247.0,147
Apaixonada,ROMANCE,4.3,141.0,95
Just Pass,ROMANCE,6.7,211.0,136
Dona Lurdes: O Filme,ROMANCE,6.1,113.0,90
Market Mahalakshmi,ROMANCE,4.2,2300.0,133
Gecenin Nakarati,ROMANCE,7.3,25.0,104
Vstretimsya vchera,ROMANCE,6.3,348.0,79
I Hate You,ROMANCE,7.8,2000.0,117
Kadin Kafasi,ROMANCE,3.1,42.0,93
Fujimi Lovers,ROMANCE,6.0,47.0,103
Dinda,ROMANCE,6.7,41.0,94
Our Christmas House,ROMANCE,5.5,46.0,77
This Is Not A Love Song,ROMANCE,7.1,42.0,72
Uralochka,ROMANCE,3.7,95.0,95
To potami,ROMANCE,6.2,21.0,93
On+Ona,ROMANCE,7.5,14.0,93
The Journey of Flower,ROMANCE,3.9,26.0,97
Maaya Ka Moh,ROMANCE,3.7,17.0,90
Before Marriage,ROMANCE,7.9,1100.0,112
ONENESS,ROMANCE,9.4,20.0,115
A Wall Away,ROMANCE,4.9,76.0,90
L'invenzione di noi due,ROMANCE,4.7,38.0,106
Lázaro de noche,ROMANCE,5.2,30.0,76
My Cannibal Crush,ROMANCE,6.3,12.0,50
Zehan,ROMANCE,4.9,26.0,113
"Fallen Leaves, Broken Lighters",ROMANCE,7.7,8.0,96
Chow Chow Bath,ROMANCE,7.1,1200.0,110
Ben and Suzanne: A Reunion in 4 Parts,ROMANCE,8.0,23.0,109
Scorned Waifu,ROMANCE,4.6,13.0,135
La Pura Vida,ROMANCE,8.9,23.0,89
Romeo Ingkar Janji,ROMANCE,7.1,18.0,113
"I Love You, to the Moon, and Back",ROMANCE,6.0,83.0,105
Inheritance to Love,ROMANCE,9.2,33.0,88
Jak ukradlem 100 milionów,ROMANCE,3.4,100.0,90
Mezhdu nami leto,ROMANCE,5.7,56.0,113
Son Sans,ROMANCE,4.9,13.0,86
Lucky Heart,ROMANCE,4.8,10.0,90
Mortadella,ROMANCE,8.4,8.0,90
Life Hotel,ROMANCE,6.6,157.0,118
RadhaaMadhavam,ROMANCE,7.5,1300.0,117
Juliette & Roméo,ROMANCE,5.7,12.0,50
If My Lover Were a Flower,ROMANCE,8.5,8.0,110
The Delegator,ROMANCE,4.1,17.0,96
Lyubov so vtorogo vzglyada,ROMANCE,4.7,74.0,97
Cholay,ROMANCE,8.5,76.0,60
Mercy Killing,ROMANCE,8.7,2700.0,131
Pher Mamlaa Gadbad Hai,ROMANCE,5.2,31.0,126
The First Lecture,ROMANCE,9.0,11.0,55
Yentha Panichesav Chanti,ROMANCE,9.5,85.0,135
Kulturnaya komediya,ROMANCE,5.5,90.0,95
Smart Casuals,ROMANCE,5.3,43.0,96
Sangharshana,ROMANCE,7.3,1600.0,102
Bring Back the Colour,ROMANCE,6.4,8.0,47
The Claddagh,ROMANCE,7.4,8.0,88
Mr. Engineer and Miss Doctor,ROMANCE,5.4,9.0,40
Sneaking Around,ROMANCE,8.7,23.0,80
Extra,ROMANCE,7.0,12.0,28
Güle-Güle,ROMANCE,6.2,7.0,118
Pithala Maathi,ROMANCE,7.6,843.0,140
Maya: The Love,ROMANCE,6.3,17.0,139
A Very Bayou Holiday,ROMANCE,5.2,11.0,87
Wo xiang han ni zai yi qi,ROMANCE,5.5,24.0,100
Vyberi menya,ROMANCE,4.9,64.0,87
Boomerang,ROMANCE,6.4,16.0,83
Topolinyy pukh,ROMANCE,5.4,136.0,83
Zorawar Di Jacqueline,ROMANCE,5.5,1000.0,147
Ninaivellam Neeyada,ROMANCE,5.2,32.0,155
Podrostki. Pervaya lyubov,ROMANCE,5.8,57.0,102
Lucid Love,ROMANCE,8.6,31.0,71
10 Pasimatymu,ROMANCE,5.9,29.0,99
Sovsem oshaleli,ROMANCE,4.1,63.0,93
Reeza GTR,ROMANCE,6.9,16.0,91
Love Love,ROMANCE,9.0,7.0,61
Nie Xiaoqian,ROMANCE,6.2,18.0,112
Vtroyom,ROMANCE,4.8,66.0,90
Labyrinth,ROMANCE,4.7,18.0,100
I 20,ROMANCE,9.0,494.0,114
Biz Ayrilamayiz,ROMANCE,3.8,37.0,107
Ona tantsuet,ROMANCE,8.8,10.0,85
Ramana Avatara,ROMANCE,8.1,36.0,136
Licença para Enlouquecer,ROMANCE,7.8,14.0,95
Shesh Rokkha,ROMANCE,4.8,18.0,109
Dil Kush,ROMANCE,8.5,545.0,135
The Haunting of Lanquetot,ROMANCE,3.7,10.0,96
Chu Lay Aasman,ROMANCE,9.0,12.0,120
Neath's Love Story 2,ROMANCE,7.3,23.0,88
How to Operate a Polaroid Camera,ROMANCE,6.4,5.0,6
Chicken Factory,ROMANCE,4.0,25.0,123
Pravo na levo,ROMANCE,3.7,39.0,88
Mezhdu nami,ROMANCE,5.1,35.0,93
Chetyre chetverti,ROMANCE,7.8,12.0,152
Colegio Girassol,ROMANCE,7.9,14.0,60
Lyubov zla,ROMANCE,6.3,404.0,83
Vremya est!,ROMANCE,5.6,12.0,74
Dua Surga Dalam Cintaku,ROMANCE,7.8,7.0,111
Cedo Demais,ROMANCE,4.3,26.0,90
Papu mame zaverni,ROMANCE,3.6,70.0,106
Gaiyan,ROMANCE,6.1,16.0,35
Ini Oru Kadhal Seivom,ROMANCE,5.7,23.0,109
Byvshiy v pomoshch,ROMANCE,5.0,79.0,90
Killer Baby Daddy,ROMANCE,3.9,14.0,78
A Lovely Résumé,ROMANCE,9.2,7.0,70
Gap Lai Chi Bau,ROMANCE,5.7,47.0,114
Keo=peul-ji-ok,ROMANCE,5.6,8.0,94
Tokhon Jokhon,ROMANCE,7.2,13.0,63
Mandya Haida,ROMANCE,6.3,231.0,139
Tochka opory,ROMANCE,4.0,25.0,101
Rodnya,ROMANCE,6.7,11.0,99
Yurka,ROMANCE,4.2,32.0,85
Avantyura,ROMANCE,5.6,16.0,90
Avassaladoras 2.0,ROMANCE,3.2,29.0,94
Bienvenidos al paraíso,ROMANCE,4.7,23.0,100
Berta y Pablo,ROMANCE,7.3,6.0,61
Hu Tara Vina Kai Nai,ROMANCE,9.3,15.0,125
Tui Ke Amar,ROMANCE,6.6,6.0,114
The Legend of the Cat Demon,ROMANCE,4.7,12.0,85
Osompurno,ROMANCE,9.6,13.0,59
Much to Tell,ROMANCE,7.8,6.0,108
Lukochuri,ROMANCE,7.0,11.0,127
Tomari Sathe,ROMANCE,8.0,8.0,54
Vy menya videli?,ROMANCE,5.0,52.0,80
Borjatri,ROMANCE,8.4,6.0,72
